absolute_path,relative_path,class 
D:\new_folder_for_data\dataset\leopard_1037.jpg,..\new_folder_for_data\dataset\leopard_1037.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1038.jpg,..\new_folder_for_data\dataset\leopard_1038.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1039.jpg,..\new_folder_for_data\dataset\leopard_1039.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1040.jpg,..\new_folder_for_data\dataset\leopard_1040.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1041.jpg,..\new_folder_for_data\dataset\leopard_1041.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1042.jpg,..\new_folder_for_data\dataset\leopard_1042.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1043.jpg,..\new_folder_for_data\dataset\leopard_1043.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1044.jpg,..\new_folder_for_data\dataset\leopard_1044.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1045.jpg,..\new_folder_for_data\dataset\leopard_1045.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1046.jpg,..\new_folder_for_data\dataset\leopard_1046.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1047.jpg,..\new_folder_for_data\dataset\leopard_1047.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1048.jpg,..\new_folder_for_data\dataset\leopard_1048.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1049.jpg,..\new_folder_for_data\dataset\leopard_1049.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1050.jpg,..\new_folder_for_data\dataset\leopard_1050.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1051.jpg,..\new_folder_for_data\dataset\leopard_1051.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1052.jpg,..\new_folder_for_data\dataset\leopard_1052.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1053.jpg,..\new_folder_for_data\dataset\leopard_1053.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1054.jpg,..\new_folder_for_data\dataset\leopard_1054.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1055.jpg,..\new_folder_for_data\dataset\leopard_1055.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1056.jpg,..\new_folder_for_data\dataset\leopard_1056.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1057.jpg,..\new_folder_for_data\dataset\leopard_1057.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1058.jpg,..\new_folder_for_data\dataset\leopard_1058.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1059.jpg,..\new_folder_for_data\dataset\leopard_1059.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1060.jpg,..\new_folder_for_data\dataset\leopard_1060.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1061.jpg,..\new_folder_for_data\dataset\leopard_1061.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1062.jpg,..\new_folder_for_data\dataset\leopard_1062.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1063.jpg,..\new_folder_for_data\dataset\leopard_1063.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1064.jpg,..\new_folder_for_data\dataset\leopard_1064.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1065.jpg,..\new_folder_for_data\dataset\leopard_1065.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1066.jpg,..\new_folder_for_data\dataset\leopard_1066.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1067.jpg,..\new_folder_for_data\dataset\leopard_1067.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1068.jpg,..\new_folder_for_data\dataset\leopard_1068.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1069.jpg,..\new_folder_for_data\dataset\leopard_1069.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1070.jpg,..\new_folder_for_data\dataset\leopard_1070.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1071.jpg,..\new_folder_for_data\dataset\leopard_1071.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1072.jpg,..\new_folder_for_data\dataset\leopard_1072.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1073.jpg,..\new_folder_for_data\dataset\leopard_1073.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1074.jpg,..\new_folder_for_data\dataset\leopard_1074.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1075.jpg,..\new_folder_for_data\dataset\leopard_1075.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1076.jpg,..\new_folder_for_data\dataset\leopard_1076.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1077.jpg,..\new_folder_for_data\dataset\leopard_1077.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1078.jpg,..\new_folder_for_data\dataset\leopard_1078.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1079.jpg,..\new_folder_for_data\dataset\leopard_1079.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1080.jpg,..\new_folder_for_data\dataset\leopard_1080.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1081.jpg,..\new_folder_for_data\dataset\leopard_1081.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1082.jpg,..\new_folder_for_data\dataset\leopard_1082.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1083.jpg,..\new_folder_for_data\dataset\leopard_1083.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1084.jpg,..\new_folder_for_data\dataset\leopard_1084.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1085.jpg,..\new_folder_for_data\dataset\leopard_1085.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1086.jpg,..\new_folder_for_data\dataset\leopard_1086.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1087.jpg,..\new_folder_for_data\dataset\leopard_1087.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1088.jpg,..\new_folder_for_data\dataset\leopard_1088.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1089.jpg,..\new_folder_for_data\dataset\leopard_1089.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1090.jpg,..\new_folder_for_data\dataset\leopard_1090.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1091.jpg,..\new_folder_for_data\dataset\leopard_1091.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1092.jpg,..\new_folder_for_data\dataset\leopard_1092.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1093.jpg,..\new_folder_for_data\dataset\leopard_1093.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1094.jpg,..\new_folder_for_data\dataset\leopard_1094.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1095.jpg,..\new_folder_for_data\dataset\leopard_1095.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1096.jpg,..\new_folder_for_data\dataset\leopard_1096.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1097.jpg,..\new_folder_for_data\dataset\leopard_1097.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1098.jpg,..\new_folder_for_data\dataset\leopard_1098.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1099.jpg,..\new_folder_for_data\dataset\leopard_1099.jpg,leopard
D:\new_folder_for_data\dataset\leopard_1100.jpg,..\new_folder_for_data\dataset\leopard_1100.jpg,leopard
D:\new_folder_for_data\dataset\tiger_0000.jpg,..\new_folder_for_data\dataset\tiger_0000.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0001.jpg,..\new_folder_for_data\dataset\tiger_0001.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0002.jpg,..\new_folder_for_data\dataset\tiger_0002.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0003.jpg,..\new_folder_for_data\dataset\tiger_0003.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0004.jpg,..\new_folder_for_data\dataset\tiger_0004.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0005.jpg,..\new_folder_for_data\dataset\tiger_0005.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0006.jpg,..\new_folder_for_data\dataset\tiger_0006.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0007.jpg,..\new_folder_for_data\dataset\tiger_0007.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0008.jpg,..\new_folder_for_data\dataset\tiger_0008.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0009.jpg,..\new_folder_for_data\dataset\tiger_0009.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0010.jpg,..\new_folder_for_data\dataset\tiger_0010.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0011.jpg,..\new_folder_for_data\dataset\tiger_0011.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0012.jpg,..\new_folder_for_data\dataset\tiger_0012.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0013.jpg,..\new_folder_for_data\dataset\tiger_0013.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0014.jpg,..\new_folder_for_data\dataset\tiger_0014.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0015.jpg,..\new_folder_for_data\dataset\tiger_0015.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0016.jpg,..\new_folder_for_data\dataset\tiger_0016.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0017.jpg,..\new_folder_for_data\dataset\tiger_0017.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0018.jpg,..\new_folder_for_data\dataset\tiger_0018.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0019.jpg,..\new_folder_for_data\dataset\tiger_0019.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0020.jpg,..\new_folder_for_data\dataset\tiger_0020.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0021.jpg,..\new_folder_for_data\dataset\tiger_0021.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0022.jpg,..\new_folder_for_data\dataset\tiger_0022.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0023.jpg,..\new_folder_for_data\dataset\tiger_0023.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0024.jpg,..\new_folder_for_data\dataset\tiger_0024.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0025.jpg,..\new_folder_for_data\dataset\tiger_0025.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0026.jpg,..\new_folder_for_data\dataset\tiger_0026.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0027.jpg,..\new_folder_for_data\dataset\tiger_0027.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0028.jpg,..\new_folder_for_data\dataset\tiger_0028.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0029.jpg,..\new_folder_for_data\dataset\tiger_0029.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0030.jpg,..\new_folder_for_data\dataset\tiger_0030.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0031.jpg,..\new_folder_for_data\dataset\tiger_0031.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0032.jpg,..\new_folder_for_data\dataset\tiger_0032.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0033.jpg,..\new_folder_for_data\dataset\tiger_0033.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0034.jpg,..\new_folder_for_data\dataset\tiger_0034.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0035.jpg,..\new_folder_for_data\dataset\tiger_0035.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0036.jpg,..\new_folder_for_data\dataset\tiger_0036.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0037.jpg,..\new_folder_for_data\dataset\tiger_0037.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0038.jpg,..\new_folder_for_data\dataset\tiger_0038.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0039.jpg,..\new_folder_for_data\dataset\tiger_0039.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0040.jpg,..\new_folder_for_data\dataset\tiger_0040.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0041.jpg,..\new_folder_for_data\dataset\tiger_0041.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0042.jpg,..\new_folder_for_data\dataset\tiger_0042.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0043.jpg,..\new_folder_for_data\dataset\tiger_0043.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0044.jpg,..\new_folder_for_data\dataset\tiger_0044.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0045.jpg,..\new_folder_for_data\dataset\tiger_0045.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0046.jpg,..\new_folder_for_data\dataset\tiger_0046.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0047.jpg,..\new_folder_for_data\dataset\tiger_0047.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0048.jpg,..\new_folder_for_data\dataset\tiger_0048.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0049.jpg,..\new_folder_for_data\dataset\tiger_0049.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0050.jpg,..\new_folder_for_data\dataset\tiger_0050.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0051.jpg,..\new_folder_for_data\dataset\tiger_0051.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0052.jpg,..\new_folder_for_data\dataset\tiger_0052.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0053.jpg,..\new_folder_for_data\dataset\tiger_0053.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0054.jpg,..\new_folder_for_data\dataset\tiger_0054.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0055.jpg,..\new_folder_for_data\dataset\tiger_0055.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0056.jpg,..\new_folder_for_data\dataset\tiger_0056.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0057.jpg,..\new_folder_for_data\dataset\tiger_0057.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0058.jpg,..\new_folder_for_data\dataset\tiger_0058.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0059.jpg,..\new_folder_for_data\dataset\tiger_0059.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0060.jpg,..\new_folder_for_data\dataset\tiger_0060.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0061.jpg,..\new_folder_for_data\dataset\tiger_0061.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0062.jpg,..\new_folder_for_data\dataset\tiger_0062.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0063.jpg,..\new_folder_for_data\dataset\tiger_0063.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0064.jpg,..\new_folder_for_data\dataset\tiger_0064.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0065.jpg,..\new_folder_for_data\dataset\tiger_0065.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0066.jpg,..\new_folder_for_data\dataset\tiger_0066.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0067.jpg,..\new_folder_for_data\dataset\tiger_0067.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0068.jpg,..\new_folder_for_data\dataset\tiger_0068.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0069.jpg,..\new_folder_for_data\dataset\tiger_0069.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0070.jpg,..\new_folder_for_data\dataset\tiger_0070.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0071.jpg,..\new_folder_for_data\dataset\tiger_0071.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0072.jpg,..\new_folder_for_data\dataset\tiger_0072.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0073.jpg,..\new_folder_for_data\dataset\tiger_0073.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0074.jpg,..\new_folder_for_data\dataset\tiger_0074.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0075.jpg,..\new_folder_for_data\dataset\tiger_0075.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0076.jpg,..\new_folder_for_data\dataset\tiger_0076.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0077.jpg,..\new_folder_for_data\dataset\tiger_0077.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0078.jpg,..\new_folder_for_data\dataset\tiger_0078.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0079.jpg,..\new_folder_for_data\dataset\tiger_0079.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0080.jpg,..\new_folder_for_data\dataset\tiger_0080.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0081.jpg,..\new_folder_for_data\dataset\tiger_0081.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0082.jpg,..\new_folder_for_data\dataset\tiger_0082.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0083.jpg,..\new_folder_for_data\dataset\tiger_0083.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0084.jpg,..\new_folder_for_data\dataset\tiger_0084.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0085.jpg,..\new_folder_for_data\dataset\tiger_0085.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0086.jpg,..\new_folder_for_data\dataset\tiger_0086.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0087.jpg,..\new_folder_for_data\dataset\tiger_0087.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0088.jpg,..\new_folder_for_data\dataset\tiger_0088.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0089.jpg,..\new_folder_for_data\dataset\tiger_0089.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0090.jpg,..\new_folder_for_data\dataset\tiger_0090.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0091.jpg,..\new_folder_for_data\dataset\tiger_0091.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0092.jpg,..\new_folder_for_data\dataset\tiger_0092.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0093.jpg,..\new_folder_for_data\dataset\tiger_0093.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0094.jpg,..\new_folder_for_data\dataset\tiger_0094.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0095.jpg,..\new_folder_for_data\dataset\tiger_0095.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0096.jpg,..\new_folder_for_data\dataset\tiger_0096.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0097.jpg,..\new_folder_for_data\dataset\tiger_0097.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0098.jpg,..\new_folder_for_data\dataset\tiger_0098.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0099.jpg,..\new_folder_for_data\dataset\tiger_0099.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0100.jpg,..\new_folder_for_data\dataset\tiger_0100.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0101.jpg,..\new_folder_for_data\dataset\tiger_0101.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0102.jpg,..\new_folder_for_data\dataset\tiger_0102.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0103.jpg,..\new_folder_for_data\dataset\tiger_0103.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0104.jpg,..\new_folder_for_data\dataset\tiger_0104.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0105.jpg,..\new_folder_for_data\dataset\tiger_0105.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0106.jpg,..\new_folder_for_data\dataset\tiger_0106.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0107.jpg,..\new_folder_for_data\dataset\tiger_0107.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0108.jpg,..\new_folder_for_data\dataset\tiger_0108.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0109.jpg,..\new_folder_for_data\dataset\tiger_0109.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0110.jpg,..\new_folder_for_data\dataset\tiger_0110.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0111.jpg,..\new_folder_for_data\dataset\tiger_0111.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0112.jpg,..\new_folder_for_data\dataset\tiger_0112.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0113.jpg,..\new_folder_for_data\dataset\tiger_0113.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0114.jpg,..\new_folder_for_data\dataset\tiger_0114.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0115.jpg,..\new_folder_for_data\dataset\tiger_0115.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0116.jpg,..\new_folder_for_data\dataset\tiger_0116.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0117.jpg,..\new_folder_for_data\dataset\tiger_0117.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0118.jpg,..\new_folder_for_data\dataset\tiger_0118.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0119.jpg,..\new_folder_for_data\dataset\tiger_0119.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0120.jpg,..\new_folder_for_data\dataset\tiger_0120.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0121.jpg,..\new_folder_for_data\dataset\tiger_0121.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0122.jpg,..\new_folder_for_data\dataset\tiger_0122.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0123.jpg,..\new_folder_for_data\dataset\tiger_0123.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0124.jpg,..\new_folder_for_data\dataset\tiger_0124.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0125.jpg,..\new_folder_for_data\dataset\tiger_0125.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0126.jpg,..\new_folder_for_data\dataset\tiger_0126.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0127.jpg,..\new_folder_for_data\dataset\tiger_0127.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0128.jpg,..\new_folder_for_data\dataset\tiger_0128.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0129.jpg,..\new_folder_for_data\dataset\tiger_0129.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0130.jpg,..\new_folder_for_data\dataset\tiger_0130.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0131.jpg,..\new_folder_for_data\dataset\tiger_0131.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0132.jpg,..\new_folder_for_data\dataset\tiger_0132.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0133.jpg,..\new_folder_for_data\dataset\tiger_0133.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0134.jpg,..\new_folder_for_data\dataset\tiger_0134.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0135.jpg,..\new_folder_for_data\dataset\tiger_0135.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0136.jpg,..\new_folder_for_data\dataset\tiger_0136.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0137.jpg,..\new_folder_for_data\dataset\tiger_0137.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0138.jpg,..\new_folder_for_data\dataset\tiger_0138.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0139.jpg,..\new_folder_for_data\dataset\tiger_0139.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0140.jpg,..\new_folder_for_data\dataset\tiger_0140.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0141.jpg,..\new_folder_for_data\dataset\tiger_0141.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0142.jpg,..\new_folder_for_data\dataset\tiger_0142.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0143.jpg,..\new_folder_for_data\dataset\tiger_0143.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0144.jpg,..\new_folder_for_data\dataset\tiger_0144.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0145.jpg,..\new_folder_for_data\dataset\tiger_0145.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0146.jpg,..\new_folder_for_data\dataset\tiger_0146.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0147.jpg,..\new_folder_for_data\dataset\tiger_0147.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0148.jpg,..\new_folder_for_data\dataset\tiger_0148.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0149.jpg,..\new_folder_for_data\dataset\tiger_0149.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0150.jpg,..\new_folder_for_data\dataset\tiger_0150.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0151.jpg,..\new_folder_for_data\dataset\tiger_0151.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0152.jpg,..\new_folder_for_data\dataset\tiger_0152.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0153.jpg,..\new_folder_for_data\dataset\tiger_0153.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0154.jpg,..\new_folder_for_data\dataset\tiger_0154.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0155.jpg,..\new_folder_for_data\dataset\tiger_0155.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0156.jpg,..\new_folder_for_data\dataset\tiger_0156.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0157.jpg,..\new_folder_for_data\dataset\tiger_0157.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0158.jpg,..\new_folder_for_data\dataset\tiger_0158.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0159.jpg,..\new_folder_for_data\dataset\tiger_0159.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0160.jpg,..\new_folder_for_data\dataset\tiger_0160.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0161.jpg,..\new_folder_for_data\dataset\tiger_0161.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0162.jpg,..\new_folder_for_data\dataset\tiger_0162.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0163.jpg,..\new_folder_for_data\dataset\tiger_0163.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0164.jpg,..\new_folder_for_data\dataset\tiger_0164.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0165.jpg,..\new_folder_for_data\dataset\tiger_0165.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0166.jpg,..\new_folder_for_data\dataset\tiger_0166.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0167.jpg,..\new_folder_for_data\dataset\tiger_0167.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0168.jpg,..\new_folder_for_data\dataset\tiger_0168.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0169.jpg,..\new_folder_for_data\dataset\tiger_0169.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0170.jpg,..\new_folder_for_data\dataset\tiger_0170.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0171.jpg,..\new_folder_for_data\dataset\tiger_0171.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0172.jpg,..\new_folder_for_data\dataset\tiger_0172.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0173.jpg,..\new_folder_for_data\dataset\tiger_0173.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0174.jpg,..\new_folder_for_data\dataset\tiger_0174.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0175.jpg,..\new_folder_for_data\dataset\tiger_0175.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0176.jpg,..\new_folder_for_data\dataset\tiger_0176.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0177.jpg,..\new_folder_for_data\dataset\tiger_0177.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0178.jpg,..\new_folder_for_data\dataset\tiger_0178.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0179.jpg,..\new_folder_for_data\dataset\tiger_0179.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0180.jpg,..\new_folder_for_data\dataset\tiger_0180.jpg,tiger
